Numero_NF|Data_NF|Cliente|CNPJ_CPF|Endereco|Cidade|Estado|Item|Descricao|Qtd|Valor_Unitario
67|1984-06-03|Ribeiro|20.457.361/0001-79|Jardim Lívia Teixeira|Costa|AP|3|exploit robust info-mediaries|9|98.88
68|1983-06-02|Ramos|78.053.162/0001-85|Feira Carlos Eduardo da Paz, 5|Rocha do Sul|AM|1|synergize back-end models|5|70.61
69|2022-01-06|Azevedo|82.570.196/0001-14|Favela de Cavalcanti, 733|Silva|TO|1|orchestrate leading-edge platforms|8|32.43
69|2022-01-06|Azevedo|82.570.196/0001-14|Favela de Cavalcanti, 733|Silva|TO|2|whiteboard sticky e-business|8|81.62
69|2022-01-06|Azevedo|82.570.196/0001-14|Favela de Cavalcanti, 733|Silva|TO|3|visualize vertical portals|4|30.57
69|2022-01-06|Azevedo|82.570.196/0001-14|Favela de Cavalcanti, 733|Silva|TO|4|morph end-to-end ROI|4|23.82
70|1995-07-12|Silva Porto S.A.|42.391.576/0001-77|Praça de Viana, 847|Gomes dos Dourados|RS|1|enable real-time models|1|63.26
70|1995-07-12|Silva Porto S.A.|42.391.576/0001-77|Praça de Viana, 847|Gomes dos Dourados|RS|2|benchmark granular paradigms|7|85.18
70|1995-07-12|Silva Porto S.A.|42.391.576/0001-77|Praça de Viana, 847|Gomes dos Dourados|RS|3|visualize seamless schemas|4|84.62
70|1995-07-12|Silva Porto S.A.|42.391.576/0001-77|Praça de Viana, 847|Gomes dos Dourados|RS|4|drive plug-and-play supply-chains|5|96.04
70|1995-07-12|Silva Porto S.A.|42.391.576/0001-77|Praça de Viana, 847|Gomes dos Dourados|RS|5|aggregate visionary portals|10|41.81
71|1992-03-26|da Cruz|61.852.973/0001-43|Vereda de Martins, 512|da Cunha|MT|1|architect 24/365 e-business|5|88.09
71|1992-03-26|da Cruz|61.852.973/0001-43|Vereda de Martins, 512|da Cunha|MT|2|seize back-end synergies|7|54.54
71|1992-03-26|da Cruz|61.852.973/0001-43|Vereda de Martins, 512|da Cunha|MT|3|harness synergistic solutions|9|35.89
71|1992-03-26|da Cruz|61.852.973/0001-43|Vereda de Martins, 512|da Cunha|MT|4|seize user-centric users|8|62.52
71|1992-03-26|da Cruz|61.852.973/0001-43|Vereda de Martins, 512|da Cunha|MT|5|scale out-of-the-box e-markets|9|55.15
72|1970-09-17|Ribeiro - ME|52.610.478/0001-37|Passarela Porto, 12|Campos|RO|1|integrate integrated vortals|9|74.05
72|1970-09-17|Ribeiro - ME|52.610.478/0001-37|Passarela Porto, 12|Campos|RO|2|generate global ROI|9|69.37
73|1987-07-13|Costela|60.894.132/0001-36|Loteamento Freitas, 22|Peixoto de Goiás|RR|1|deploy holistic platforms|3|17.67
73|1987-07-13|Costela|60.894.132/0001-36|Loteamento Freitas, 22|Peixoto de Goiás|RR|2|reinvent integrated communities|8|27.74
73|1987-07-13|Costela|60.894.132/0001-36|Loteamento Freitas, 22|Peixoto de Goiás|RR|3|facilitate front-end e-tailers|8|20.56
73|1987-07-13|Costela|60.894.132/0001-36|Loteamento Freitas, 22|Peixoto de Goiás|RR|4|productize compelling architectures|1|91.55
73|1987-07-13|Costela|60.894.132/0001-36|Loteamento Freitas, 22|Peixoto de Goiás|RR|5|re-contextualize granular channels|6|32.8
74|1992-06-12|Sales|34.018.579/0001-31|Rodovia Aragão, 754|Rocha da Praia|MT|1|target transparent e-tailers|1|26.86
74|1992-06-12|Sales|34.018.579/0001-31|Rodovia Aragão, 754|Rocha da Praia|MT|2|exploit end-to-end schemas|7|99.7
74|1992-06-12|Sales|34.018.579/0001-31|Rodovia Aragão, 754|Rocha da Praia|MT|3|synthesize user-centric bandwidth|7|83.61
75|2015-11-20|da Costa|81.570.236/0001-65|Distrito de Mendes, 467|Freitas da Prata|AL|1|cultivate B2C content|2|38.71
75|2015-11-20|da Costa|81.570.236/0001-65|Distrito de Mendes, 467|Freitas da Prata|AL|2|repurpose scalable functionalities|10|48.63
75|2015-11-20|da Costa|81.570.236/0001-65|Distrito de Mendes, 467|Freitas da Prata|AL|3|matrix leading-edge models|4|23.33
76|2020-12-29|Barros da Rocha - EI|42.158.976/0001-37|Parque Fernanda Gomes, 34|Barros das Flores|SE|1|synthesize customized bandwidth|10|41.67
76|2020-12-29|Barros da Rocha - EI|42.158.976/0001-37|Parque Fernanda Gomes, 34|Barros das Flores|SE|2|leverage killer e-services|5|99.05
77|2021-07-02|Lima|39.058.267/0001-75|Vale da Luz, 13|Novaes do Amparo|SP|1|envisioneer cross-platform functionalities|5|91.41
77|2021-07-02|Lima|39.058.267/0001-75|Vale da Luz, 13|Novaes do Amparo|SP|2|engage user-centric markets|3|77.06
77|2021-07-02|Lima|39.058.267/0001-75|Vale da Luz, 13|Novaes do Amparo|SP|3|repurpose front-end users|4|38.94
77|2021-07-02|Lima|39.058.267/0001-75|Vale da Luz, 13|Novaes do Amparo|SP|4|cultivate end-to-end vortals|2|76.56
77|2021-07-02|Lima|39.058.267/0001-75|Vale da Luz, 13|Novaes do Amparo|SP|5|synthesize visionary metrics|10|53.1
78|2013-09-26|Costela|58.346.921/0001-90|Recanto Renan Rocha|Novaes de Moura|AC|1|seize transparent mindshare|1|53.45
79|2008-11-03|Barbosa - ME|03.175.469/0001-50|Campo de Costela, 6|Caldeira|PE|1|repurpose granular metrics|2|63.09
79|2008-11-03|Barbosa - ME|03.175.469/0001-50|Campo de Costela, 6|Caldeira|PE|2|morph interactive mindshare|5|99.94
79|2008-11-03|Barbosa - ME|03.175.469/0001-50|Campo de Costela, 6|Caldeira|PE|3|whiteboard web-enabled systems|6|45.16
79|2008-11-03|Barbosa - ME|03.175.469/0001-50|Campo de Costela, 6|Caldeira|PE|4|envisioneer cross-media systems|8|71.37
79|2008-11-03|Barbosa - ME|03.175.469/0001-50|Campo de Costela, 6|Caldeira|PE|5|expedite best-of-breed communities|9|61.66
80|1996-08-23|Pereira|34.156.027/0001-90|Vale Noah Ribeiro|Costela do Galho|SC|1|optimize clicks-and-mortar functionalities|4|60.32
80|1996-08-23|Pereira|34.156.027/0001-90|Vale Noah Ribeiro|Costela do Galho|SC|2|visualize viral ROI|9|64.06
80|1996-08-23|Pereira|34.156.027/0001-90|Vale Noah Ribeiro|Costela do Galho|SC|3|utilize revolutionary schemas|6|72.81
80|1996-08-23|Pereira|34.156.027/0001-90|Vale Noah Ribeiro|Costela do Galho|SC|4|strategize vertical portals|5|54.64
81|1973-05-15|Novaes|95.273.486/0001-48|Rodovia Peixoto, 32|Costela|GO|1|extend killer content|1|25.7
81|1973-05-15|Novaes|95.273.486/0001-48|Rodovia Peixoto, 32|Costela|GO|2|strategize holistic users|6|44.29
81|1973-05-15|Novaes|95.273.486/0001-48|Rodovia Peixoto, 32|Costela|GO|3|unleash end-to-end action-items|6|94.79
81|1973-05-15|Novaes|95.273.486/0001-48|Rodovia Peixoto, 32|Costela|GO|4|extend 24/7 info-mediaries|1|47.48
81|1973-05-15|Novaes|95.273.486/0001-48|Rodovia Peixoto, 32|Costela|GO|5|visualize turn-key methodologies|7|58.23
82|2012-02-26|Caldeira S.A.|48.379.126/0001-45|Travessa de Rocha, 3|Fernandes da Mata|GO|1|engineer viral info-mediaries|8|63.69
83|1989-06-15|da Conceição da Cunha e Filhos|05.816.793/0001-35|Distrito Helena Almeida, 9|Sales da Mata|AM|1|deploy plug-and-play deliverables|6|97.81
83|1989-06-15|da Conceição da Cunha e Filhos|05.816.793/0001-35|Distrito Helena Almeida, 9|Sales da Mata|AM|2|matrix one-to-one metrics|1|50.99
83|1989-06-15|da Conceição da Cunha e Filhos|05.816.793/0001-35|Distrito Helena Almeida, 9|Sales da Mata|AM|3|enhance enterprise ROI|4|36.52
83|1989-06-15|da Conceição da Cunha e Filhos|05.816.793/0001-35|Distrito Helena Almeida, 9|Sales da Mata|AM|4|synthesize vertical communities|6|80.9
83|1989-06-15|da Conceição da Cunha e Filhos|05.816.793/0001-35|Distrito Helena Almeida, 9|Sales da Mata|AM|5|strategize rich action-items|3|21.19
84|1979-06-01|Moreira S/A|67.852.431/0001-57|Viela Lorena Gonçalves, 63|Nogueira|PA|1|engage best-of-breed web services|5|80.18
84|1979-06-01|Moreira S/A|67.852.431/0001-57|Viela Lorena Gonçalves, 63|Nogueira|PA|2|harness best-of-breed networks|6|56.63
84|1979-06-01|Moreira S/A|67.852.431/0001-57|Viela Lorena Gonçalves, 63|Nogueira|PA|3|deploy B2C partnerships|6|22.81
84|1979-06-01|Moreira S/A|67.852.431/0001-57|Viela Lorena Gonçalves, 63|Nogueira|PA|4|utilize intuitive applications|8|88.38
85|2008-01-07|Vieira S/A|79.620.584/0001-58|Aeroporto Pedro Lucas da Cunha, 65|da Conceição|RJ|1|whiteboard dot-com systems|8|82.44
86|1987-02-26|Moraes|59.703.461/0001-73|Morro Gomes, 83|Rodrigues|RS|1|streamline frictionless convergence|10|30.88
86|1987-02-26|Moraes|59.703.461/0001-73|Morro Gomes, 83|Rodrigues|RS|2|enhance open-source ROI|4|51.18
87|2009-07-07|Viana Ramos e Filhos|65.829.143/0001-56|Aeroporto Rodrigues, 443|da Paz|MS|1|maximize compelling infrastructures|10|97.82
87|2009-07-07|Viana Ramos e Filhos|65.829.143/0001-56|Aeroporto Rodrigues, 443|da Paz|MS|2|evolve real-time e-business|6|52.89
88|2021-11-28|da Mota - EI|04.695.873/0001-17|Loteamento da Costa, 2|Barbosa|PI|1|iterate transparent partnerships|8|13.55
88|2021-11-28|da Mota - EI|04.695.873/0001-17|Loteamento da Costa, 2|Barbosa|PI|2|e-enable wireless markets|5|21.65
88|2021-11-28|da Mota - EI|04.695.873/0001-17|Loteamento da Costa, 2|Barbosa|PI|3|streamline 24/365 e-tailers|3|87.06
89|2001-09-10|Moraes|09.718.625/0001-68|Recanto Noah Melo, 12|Azevedo|AM|1|embrace plug-and-play synergies|10|87.66
90|2011-03-14|Souza - ME|25.376.901/0001-03|Jardim Ribeiro, 413|Alves|TO|1|exploit one-to-one initiatives|8|42.36
90|2011-03-14|Souza - ME|25.376.901/0001-03|Jardim Ribeiro, 413|Alves|TO|2|revolutionize viral models|9|66.95
90|2011-03-14|Souza - ME|25.376.901/0001-03|Jardim Ribeiro, 413|Alves|TO|3|matrix open-source web-readiness|7|61.89
91|1998-03-26|Silva|62.358.497/0001-71|Feira Carlos Eduardo Gonçalves, 4|Monteiro das Flores|PI|1|extend seamless synergies|5|72.85
91|1998-03-26|Silva|62.358.497/0001-71|Feira Carlos Eduardo Gonçalves, 4|Monteiro das Flores|PI|2|implement 24/7 portals|5|59.31
92|2009-04-13|Vieira|13.748.209/0001-80|Trevo Fogaça, 642|Nunes|SP|1|utilize vertical relationships|3|34.28
93|1992-01-10|Oliveira|27.861.304/0001-08|Esplanada Felipe Pires, 62|Moura|AM|1|evolve out-of-the-box relationships|9|85.8
93|1992-01-10|Oliveira|27.861.304/0001-08|Esplanada Felipe Pires, 62|Moura|AM|2|transform wireless e-markets|2|95.37
93|1992-01-10|Oliveira|27.861.304/0001-08|Esplanada Felipe Pires, 62|Moura|AM|3|innovate dot-com convergence|5|44.4
93|1992-01-10|Oliveira|27.861.304/0001-08|Esplanada Felipe Pires, 62|Moura|AM|4|re-intermediate best-of-breed niches|8|35.18
94|1978-12-24|Duarte Sales - ME|07.938.652/0001-10|Avenida de Moreira, 781|da Paz do Galho|CE|1|deliver strategic communities|1|52.28
94|1978-12-24|Duarte Sales - ME|07.938.652/0001-10|Avenida de Moreira, 781|da Paz do Galho|CE|2|incubate best-of-breed communities|10|23.12
94|1978-12-24|Duarte Sales - ME|07.938.652/0001-10|Avenida de Moreira, 781|da Paz do Galho|CE|3|enable killer action-items|6|22.8
94|1978-12-24|Duarte Sales - ME|07.938.652/0001-10|Avenida de Moreira, 781|da Paz do Galho|CE|4|iterate mission-critical applications|1|12.83
95|1972-10-04|Pires Cunha S/A|62.984.013/0001-08|Favela Raquel Ribeiro, 433|Silva|TO|1|aggregate compelling platforms|1|71.43
96|2009-10-13|Correia|02.641.573/0001-20|Rua Paulo Farias, 694|Lima|PB|1|whiteboard bricks-and-clicks paradigms|2|76.33
96|2009-10-13|Correia|02.641.573/0001-20|Rua Paulo Farias, 694|Lima|PB|2|target compelling architectures|10|33.67
96|2009-10-13|Correia|02.641.573/0001-20|Rua Paulo Farias, 694|Lima|PB|3|incubate enterprise vortals|1|25.37
96|2009-10-13|Correia|02.641.573/0001-20|Rua Paulo Farias, 694|Lima|PB|4|aggregate one-to-one solutions|9|71.21
96|2009-10-13|Correia|02.641.573/0001-20|Rua Paulo Farias, 694|Lima|PB|5|transform vertical platforms|5|81.9
97|2011-02-25|Cardoso|50.631.248/0001-29|Aeroporto de Rodrigues|Gomes de Goiás|RR|1|envisioneer interactive e-services|10|91.72
97|2011-02-25|Cardoso|50.631.248/0001-29|Aeroporto de Rodrigues|Gomes de Goiás|RR|2|drive plug-and-play markets|6|45.0
98|1998-09-21|Ramos das Neves S.A.|07.128.349/0001-52|Favela Araújo, 7|Silveira das Pedras|RR|1|incubate 24/7 web services|4|45.57
98|1998-09-21|Ramos das Neves S.A.|07.128.349/0001-52|Favela Araújo, 7|Silveira das Pedras|RR|2|syndicate customized deliverables|9|42.89
98|1998-09-21|Ramos das Neves S.A.|07.128.349/0001-52|Favela Araújo, 7|Silveira das Pedras|RR|3|deploy wireless vortals|10|64.04
98|1998-09-21|Ramos das Neves S.A.|07.128.349/0001-52|Favela Araújo, 7|Silveira das Pedras|RR|4|deploy bleeding-edge content|6|78.94
99|2019-08-14|Pereira Almeida S/A|34.271.086/0001-09|Favela de Silva, 76|Pires do Sul|MG|1|redefine magnetic users|5|95.47
100|2008-08-31|Aragão|17.893.402/0001-65|Largo Vicente Monteiro|da Cruz de Rezende|ES|1|integrate world-class systems|1|63.99
100|2008-08-31|Aragão|17.893.402/0001-65|Largo Vicente Monteiro|da Cruz de Rezende|ES|2|repurpose rich web-readiness|9|36.3
101|2010-07-05|Aragão|92.581.340/0001-71|Vila Ana Clara Porto, 22|Monteiro|RJ|1|cultivate virtual initiatives|6|10.87
101|2010-07-05|Aragão|92.581.340/0001-71|Vila Ana Clara Porto, 22|Monteiro|RJ|2|reinvent user-centric supply-chains|4|10.27
101|2010-07-05|Aragão|92.581.340/0001-71|Vila Ana Clara Porto, 22|Monteiro|RJ|3|synergize killer e-business|2|24.08
101|2010-07-05|Aragão|92.581.340/0001-71|Vila Ana Clara Porto, 22|Monteiro|RJ|4|unleash real-time relationships|3|63.92
101|2010-07-05|Aragão|92.581.340/0001-71|Vila Ana Clara Porto, 22|Monteiro|RJ|5|mesh robust bandwidth|9|72.6
102|1973-05-10|Nascimento - EI|54.681.279/0001-45|Campo de Farias, 22|Araújo|MT|1|enable next-generation systems|3|99.63
102|1973-05-10|Nascimento - EI|54.681.279/0001-45|Campo de Farias, 22|Araújo|MT|2|strategize global methodologies|3|25.02
102|1973-05-10|Nascimento - EI|54.681.279/0001-45|Campo de Farias, 22|Araújo|MT|3|incubate value-added mindshare|5|73.55
103|1998-10-20|Lima|16.453.827/0001-90|Distrito de Lopes, 52|Almeida|AL|1|re-intermediate customized networks|2|26.56
103|1998-10-20|Lima|16.453.827/0001-90|Distrito de Lopes, 52|Almeida|AL|2|embrace magnetic technologies|3|43.73
104|1979-12-22|Monteiro - ME|31.806.457/0001-11|Lagoa de Pires, 27|Ramos|TO|1|productize ubiquitous initiatives|4|91.24
104|1979-12-22|Monteiro - ME|31.806.457/0001-11|Lagoa de Pires, 27|Ramos|TO|2|strategize intuitive initiatives|8|25.67
104|1979-12-22|Monteiro - ME|31.806.457/0001-11|Lagoa de Pires, 27|Ramos|TO|3|strategize bleeding-edge interfaces|2|93.07
105|2014-01-01|Moraes|37.869.410/0001-83|Condomínio de da Luz, 785|Azevedo do Oeste|CE|1|matrix holistic functionalities|9|25.96
105|2014-01-01|Moraes|37.869.410/0001-83|Condomínio de da Luz, 785|Azevedo do Oeste|CE|2|transform enterprise relationships|9|84.25
105|2014-01-01|Moraes|37.869.410/0001-83|Condomínio de da Luz, 785|Azevedo do Oeste|CE|3|empower visionary ROI|3|77.5
105|2014-01-01|Moraes|37.869.410/0001-83|Condomínio de da Luz, 785|Azevedo do Oeste|CE|4|harness intuitive e-business|4|40.66
105|2014-01-01|Moraes|37.869.410/0001-83|Condomínio de da Luz, 785|Azevedo do Oeste|CE|5|implement impactful channels|2|33.26
106|1987-05-08|Ramos Rezende Ltda.|05.438.291/0001-18|Feira Júlia da Rocha, 999|Costela|SE|1|visualize sticky schemas|3|64.49
106|1987-05-08|Ramos Rezende Ltda.|05.438.291/0001-18|Feira Júlia da Rocha, 999|Costela|SE|2|productize robust e-markets|1|75.9
106|1987-05-08|Ramos Rezende Ltda.|05.438.291/0001-18|Feira Júlia da Rocha, 999|Costela|SE|3|integrate holistic markets|6|94.78
106|1987-05-08|Ramos Rezende Ltda.|05.438.291/0001-18|Feira Júlia da Rocha, 999|Costela|SE|4|scale robust e-business|8|32.0
106|1987-05-08|Ramos Rezende Ltda.|05.438.291/0001-18|Feira Júlia da Rocha, 999|Costela|SE|5|transition holistic experiences|6|61.86
107|1993-09-21|Moura|30.859.167/0001-73|Colônia Cardoso, 4|da Rosa|AM|1|redefine viral interfaces|8|58.23
107|1993-09-21|Moura|30.859.167/0001-73|Colônia Cardoso, 4|da Rosa|AM|2|monetize rich experiences|2|33.29
107|1993-09-21|Moura|30.859.167/0001-73|Colônia Cardoso, 4|da Rosa|AM|3|mesh front-end networks|7|41.78
107|1993-09-21|Moura|30.859.167/0001-73|Colônia Cardoso, 4|da Rosa|AM|4|harness world-class bandwidth|2|37.42
108|2015-12-23|Caldeira Fernandes e Filhos|53.827.961/0001-30|Passarela Rocha, 51|Moura|MA|1|grow collaborative action-items|8|87.08
109|2011-03-18|Correia|59.461.230/0001-09|Trevo Gonçalves|Sales|DF|1|synergize synergistic methodologies|4|36.53
109|2011-03-18|Correia|59.461.230/0001-09|Trevo Gonçalves|Sales|DF|2|e-enable out-of-the-box ROI|1|50.01
110|1989-11-11|Costa|39.472.165/0001-00|Colônia Campos|Moraes|AC|1|architect synergistic technologies|6|69.01
110|1989-11-11|Costa|39.472.165/0001-00|Colônia Campos|Moraes|AC|2|deliver enterprise markets|10|49.49
110|1989-11-11|Costa|39.472.165/0001-00|Colônia Campos|Moraes|AC|3|grow customized niches|4|47.76
110|1989-11-11|Costa|39.472.165/0001-00|Colônia Campos|Moraes|AC|4|benchmark collaborative channels|1|94.18
110|1989-11-11|Costa|39.472.165/0001-00|Colônia Campos|Moraes|AC|5|unleash strategic partnerships|3|11.59
111|2019-11-24|Correia Ltda.|89.405.736/0001-53|Via Alice Moreira, 95|da Mata Verde|TO|1|maximize best-of-breed networks|3|31.78
111|2019-11-24|Correia Ltda.|89.405.736/0001-53|Via Alice Moreira, 95|da Mata Verde|TO|2|empower enterprise vortals|10|62.49
112|2021-05-09|da Rocha da Conceição S.A.|25.430.769/0001-70|Aeroporto de da Paz, 4|Campos|AP|1|e-enable out-of-the-box applications|5|78.45
112|2021-05-09|da Rocha da Conceição S.A.|25.430.769/0001-70|Aeroporto de da Paz, 4|Campos|AP|2|visualize out-of-the-box web services|8|85.26
112|2021-05-09|da Rocha da Conceição S.A.|25.430.769/0001-70|Aeroporto de da Paz, 4|Campos|AP|3|grow seamless e-services|3|46.98
112|2021-05-09|da Rocha da Conceição S.A.|25.430.769/0001-70|Aeroporto de da Paz, 4|Campos|AP|4|reinvent sticky infrastructures|3|10.12
113|1981-05-25|Viana Vieira S.A.|63.570.891/0001-31|Setor da Rosa, 252|Fogaça Paulista|MA|1|aggregate end-to-end schemas|1|12.94
113|1981-05-25|Viana Vieira S.A.|63.570.891/0001-31|Setor da Rosa, 252|Fogaça Paulista|MA|2|leverage leading-edge niches|6|18.41
114|1988-11-04|Carvalho Vieira - EI|65.438.712/0001-32|Núcleo de Pinto, 89|Carvalho|AM|1|innovate frictionless paradigms|3|95.63
114|1988-11-04|Carvalho Vieira - EI|65.438.712/0001-32|Núcleo de Pinto, 89|Carvalho|AM|2|generate value-added metrics|10|92.73
114|1988-11-04|Carvalho Vieira - EI|65.438.712/0001-32|Núcleo de Pinto, 89|Carvalho|AM|3|engineer proactive initiatives|10|81.83
114|1988-11-04|Carvalho Vieira - EI|65.438.712/0001-32|Núcleo de Pinto, 89|Carvalho|AM|4|engineer extensible schemas|2|13.79
114|1988-11-04|Carvalho Vieira - EI|65.438.712/0001-32|Núcleo de Pinto, 89|Carvalho|AM|5|incentivize innovative convergence|3|84.31
115|2020-11-16|Aragão S.A.|94.706.382/0001-17|Núcleo de da Rosa, 553|Monteiro|AP|1|extend customized interfaces|7|58.98
115|2020-11-16|Aragão S.A.|94.706.382/0001-17|Núcleo de da Rosa, 553|Monteiro|AP|2|implement end-to-end networks|10|87.39
116|1985-03-17|Teixeira Nogueira - ME|81.276.305/0001-22|Fazenda de Ramos|Gomes da Mata|RO|1|grow leading-edge architectures|2|74.3
116|1985-03-17|Teixeira Nogueira - ME|81.276.305/0001-22|Fazenda de Ramos|Gomes da Mata|RO|2|innovate synergistic eyeballs|1|59.74
117|2015-07-01|Rodrigues|96.410.827/0001-42|Conjunto de Araújo, 35|Almeida de Almeida|GO|1|synthesize value-added web-readiness|10|41.48
117|2015-07-01|Rodrigues|96.410.827/0001-42|Conjunto de Araújo, 35|Almeida de Almeida|GO|2|incubate strategic portals|9|36.82
117|2015-07-01|Rodrigues|96.410.827/0001-42|Conjunto de Araújo, 35|Almeida de Almeida|GO|3|mesh front-end info-mediaries|2|13.59
118|2017-12-13|Rodrigues|74.602.831/0001-70|Rodovia Cunha, 711|Nascimento do Galho|GO|1|iterate distributed mindshare|4|64.14
118|2017-12-13|Rodrigues|74.602.831/0001-70|Rodovia Cunha, 711|Nascimento do Galho|GO|2|exploit efficient info-mediaries|8|19.51
118|2017-12-13|Rodrigues|74.602.831/0001-70|Rodovia Cunha, 711|Nascimento do Galho|GO|3|envisioneer cross-media content|7|29.1
119|2004-03-29|Rodrigues|27.485.103/0001-45|Campo Isis Rodrigues|da Luz|ES|1|aggregate wireless e-markets|7|54.65
119|2004-03-29|Rodrigues|27.485.103/0001-45|Campo Isis Rodrigues|da Luz|ES|2|brand scalable initiatives|8|47.05
119|2004-03-29|Rodrigues|27.485.103/0001-45|Campo Isis Rodrigues|da Luz|ES|3|utilize web-enabled architectures|7|54.3
119|2004-03-29|Rodrigues|27.485.103/0001-45|Campo Isis Rodrigues|da Luz|ES|4|revolutionize bricks-and-clicks supply-chains|9|68.41
120|1994-02-15|Nunes - EI|23.971.508/0001-32|Condomínio Costela, 275|Correia|AP|1|empower seamless functionalities|2|78.42
120|1994-02-15|Nunes - EI|23.971.508/0001-32|Condomínio Costela, 275|Correia|AP|2|embrace killer metrics|4|95.96
120|1994-02-15|Nunes - EI|23.971.508/0001-32|Condomínio Costela, 275|Correia|AP|3|expedite cross-platform convergence|2|96.71
120|1994-02-15|Nunes - EI|23.971.508/0001-32|Condomínio Costela, 275|Correia|AP|4|monetize B2B info-mediaries|9|11.19
121|2009-08-26|Farias S/A|39.620.581/0001-08|Morro de da Cruz, 22|Alves|AC|1|visualize customized architectures|8|62.58
121|2009-08-26|Farias S/A|39.620.581/0001-08|Morro de da Cruz, 22|Alves|AC|2|synthesize bricks-and-clicks portals|1|29.93
121|2009-08-26|Farias S/A|39.620.581/0001-08|Morro de da Cruz, 22|Alves|AC|3|incentivize global experiences|7|44.0
122|1984-08-29|Gonçalves|75.046.298/0001-70|Favela Bruno Azevedo, 2|da Costa|AP|1|visualize revolutionary e-tailers|10|74.27
122|1984-08-29|Gonçalves|75.046.298/0001-70|Favela Bruno Azevedo, 2|da Costa|AP|2|leverage scalable applications|2|18.69
